publishedAt,authorDisplayName,comment,likeCount
2023-05-06T23:21:44Z,Pod San,Ingat tangan kanan prabowo sampai skrang masih diisi padli son.. org yg sangat dekat dg risik.. bahar smit.. novel bamukmin.. abdul somad.. felix siaw.. egi sujana.. amin rais dan juga munarman serta tokoh2 ygterafiliasi dg teroris isis.. prabowo jg sampe skrg masih sangan dekat dg keturunan suharto.. dg keturunan bakri yg jadi penyebab lautan lumpur sidoarjo.. diblakang layar prabowo dekat dg yusup kala.. si penguasa gas.. hubungan prabowo dg sby jg dekat.. era sby yg sarat dg kader2 koruptor dan siapa yg mlawan sby pasti gmpang dimasukan pnjara.. sangat ototiter..,0
2023-05-06T23:09:55Z,Yatie Sukimanputri,"Tidak ada kecap no 2 , semua no.1 , yg penting Pemilu  harus Adil dan jujur  serahkan.semua  kepala Rakyat yg memilih  nanti di pemilu, presiden  jgn ikut campur  pemilihan Capres dan Cawapres  jgn gunakan  Fasilitas Negara  untuk mendukung apalagi  mengindors  salah satu  Capres dan Cawapres, presiden  selesaikan pekerjaan  untuk menyelesaikan  pembangunan  Ekonomi, selesaikan  bayar  hutang Negara yg  sangat  besar akibat kebijakan nya yg tdk tepat.",0
2023-05-06T22:59:44Z,Yatie Sukimanputri,"Survey bisa  di rekayasa , tdk mewakili Rakyat seluruh Indonesia, Rakyat bisa menilai  capres mana yg layak di pilih  untuk perubahan Indonesia menjadi lebih baik,.Capres yg layak Untuk RI, pintar, Smart, Politik luar negeri bagus, bisa berpidato di dunia bahasa tdk blepotan lancar dan tegas, Amanah bukan presiden yg suka bohong .",0
2023-05-06T22:38:06Z,Riduan Saidi TV,Kok tidak ada Mahfud MD sebagai Capres atau Cawapres.,0
2023-05-06T22:28:56Z,Machrucin Rucin,Narasumber yg oon pkb,0
2023-05-06T21:05:16Z,Efi Mukharomah,"Pilpres akan 2 putaran ,ketika putaran ke dua basis pendukung anis atau prabowo akan lari kmna,anda bisa tebak sendiri",0
2023-05-06T19:40:30Z,AHermaT,"AhY, airlangga, anus..mau jd pres atau wapres!?!?ngaca dulu di sandal jepit😀",1
2023-05-06T19:39:58Z,محمد مكاوي محمد مكاوي,Andre junjungan loe munafiq katax tenggelam bersama RAKYAT TP tenggelam di kolam kodok,0
2023-05-06T18:27:54Z,Agus Hartono,Metro tv keterlaluan masa bosnya dukung Anis survainya malah yg unggul GANJAR...😂😂,0
2023-05-06T18:12:07Z,Herman Gstar,Yg pantas R1 prabowo/ganjar.....No Anis bas edan 😂😂😂,0
2023-05-06T17:55:02Z,Gunawan Sulistiantara,Ganjar porno wo memang hebat selalu paling wahhhhh...no 1 di poling...ternyata yg di survei sesama punya hoby nonton film porno..🤣🤣🤣👎,0
2023-05-06T17:45:37Z,ARSANA,"Mau dibawa kemana indonesia klu ganjar jdi R1, 😂<br>Jawa tengah aja gini&quot; aja",0
2023-05-06T17:31:13Z,"Agoes Haryono Saputro,Ir",Sebaiknya stop survey sebab hianati prinsip demokrasi yang bersifat LUBER,0
2023-05-06T17:29:44Z,"Agoes Haryono Saputro,Ir",Survey kok stag,0
2023-05-06T17:14:59Z,Peranto,Surve bayaran pastilah ganjar menang anis tetap di posisi ke 3 tapi insa Allah anis menang😂,0
2023-05-06T17:07:59Z,ALVIN722,"Ganjar,_Ridwan,...",0
2023-05-06T17:02:05Z,Fendi Jaztika,Pak Ganjar 20204,0
2023-05-06T16:45:01Z,doyox askar,Saya tidak pernah merasa ada yang survei.pilpres th 2024 saya sekeluarga sudah punya pilihan sendiri,0
2023-05-06T16:43:20Z,BangJohan🕵️,Ganjar Pranowo 👍👍,0
2023-05-06T16:40:05Z,Lianto Lianto,"Selain Survei LSI , Saya Gak Percaya , Cuma LSI Survei Yg Saya Percaya",0
2023-05-06T16:31:28Z,Laurentius Samosir,Rakyat harus ekstra waspada dalam memilih presiden.  Jangan sampai salah pilih. Jangan memilih pemimpin yang dungu dan gemar serta lihai ngeles membohongi rakyat seperti di Lampung dan DKI Jakarta. Kasihan rakyat akan menderita selama 5 tahun. Uang rakyat akan dihabiskan untuk memperkaya keluarga dan kelompoknya.<br><br>Waspadalah nanti di pilpres 2024 nanti. Jangan sampai salah pilih karena terbuai janji-janji palsu IBLIS atau karena janji-janji masuk sorga. Memangnya mereka yang mengusai dan memegang kunci sorga? <br><br>Waspadalah MULUT IBLIS wahai RAKYAT  INDONESIA! Selain itu jangan sampai memilih capres yang ada kaitan dengan REJIM OTORITER ORDE BARU.,0
2023-05-06T16:27:25Z,hendra nasir,Coba yg punya lembaga survei bikin survei di YouTube berani nggak.,0
2023-05-06T16:23:13Z,robi.frianto,"ganjar, hay yg cocok pendapat saya yg jujur ?",0
2023-05-06T16:16:12Z,tewut korowelang,Ganjar siji ganjar kabeh.. Jowo losss maseh gakrewell,0
2023-05-06T16:12:49Z,Zara Skw,Poling bida di buat2 yg penting tebal uang.,0
2023-05-06T16:08:08Z,Mahulau Ismail,rekayas2 - lembaga survei buzer,0
2023-05-06T16:02:11Z,yusuf ibra,"Banyak ngomong kau itu Bur,dari dulu tdk jelas kau survei",0
2023-05-06T15:58:00Z,Afif Sulistianto,Survei opo jare,0
2023-05-06T15:43:36Z,Roi Munazir,😂😂😂,0
2023-05-06T15:32:21Z,Putra Galunggung,Survei abal abal tidak sesuai dgn pakta,0
2023-05-06T15:31:40Z,Apana Ririn,Mantap metro TV gak memihak salah satu calon presiden,0
2023-05-06T15:29:50Z,Iing islahudin,Surpei odong odong,0
2023-05-06T15:24:15Z,Abner Silalahi,AHY Layak disebut Negarawan?.,0
2023-05-06T15:13:43Z,Sigit Wasito,"Survey bodong😂. Kpn, dimana, siapa, rakyat/org2 ditanyain sama lembaga survey Sih?",0
2023-05-06T15:12:25Z,KOLEN GP,😂😂😂😂😂😂 surve yg bikin katanya eror ... Yng nayang diperlihatkan hasil erornya saya nonton jadi eror juga.. 🤣🤣🤣🤣,0
2023-05-06T14:59:40Z,M. GTN  CHANEL,"Survey abal2 rakyat dah tidak percaya, ANIES TETAP NO SATU",0
2023-05-06T14:57:55Z,Vivo Wahau,Pak Ganjar Mantap capres,0
2023-05-06T14:57:32Z,Zulhelmi Syarief,Presiden hasil pemilu nanti yaitu anis..,0
2023-05-06T14:56:43Z,Zulhelmi Syarief,Presiden hasil survey dan presiden hasil pemilu..,0
2023-05-06T14:55:19Z,Victory Simanjuntak19,"Intinya jangan pilih kadrun, partai dan pendukungnya, hancur lebur negara ini.",1
2023-05-06T14:54:55Z,Lako Setan,GP Ganjar Pranowo vs Mahpud MD insyaallah menang satu putaran 2024,0
2023-05-06T14:50:19Z,Andreansyah85,"Koq metro tv memajang hasil  survey abal abal di media ini,,",0
2023-05-06T14:50:17Z,Pakde War,WASPADALAH ! ayat mayat akan muncul kembali membohongi dirinya sendiri. Karena sudah diketahui tipu muslihatnya dengan berbagai cara dilakukan.,1
2023-05-06T14:49:36Z,Putra Galunggung,G percaya dgn survei yg abal abal,0
2023-05-06T14:42:20Z,Mochamad Santika Santika,Survey Rp ga ngaruh,0
2023-05-06T14:36:03Z,Ferdinandus Mario,"Elektabilitas tdk pengaryh terhadap Rakyat yg Cerdas. Rakyat yg Cerdas Pilih Bpk. Anies Baswedan. Ganjar tdk punya prestasi tp dibuat Elektabilitas paling tinggi, itu semua hanya utk meramaikan TV Swasta agar ramai saja...!!!",0
2023-05-06T14:26:16Z,Iska fiandy lubis Fiandy lubis,Harga mati presiden Indonesia 2024 pak Ganjar Pranowo...,0
2023-05-06T14:23:47Z,Auerel Atahillah putri,Alhamdulillah pak ganjar tetap  urutan teratas,0
2023-05-06T14:16:11Z,Idwar Ridho,Belum berubah😀😀😀,0
2023-05-06T13:48:16Z,Faisal Amin,Saya bayaran,0
2023-05-06T13:42:44Z,great defender,Believe me brother....who is burhanudin mukhtadi....lier..😂😂😂,0
2023-05-06T13:40:59Z,great defender,"Burhanudin mukhtadi 😂😂😂😂...dia itu orang pdip buuuung,,,saya tahu betull...oalaaah lembaga survei juga petugas partai...i knew this man better than the others...",0
2023-05-06T13:40:10Z,Muhlis Haryanto,Dari dulu saya ngak percaya sama tukang survei,0
2023-05-06T13:16:11Z,Dzak Budi,"Saya mau tanya kualisi perubahan, apa se yg mau dirubah....?",0
2023-05-06T12:55:21Z,Hanif Zaidan Sinaga,Lembaga survey gak jelas audience nya dan margin error nya terlalu tinggi berarti sebenarnya lembaga survey gak yakin dgn angkanya.,0
2023-05-06T12:41:36Z,asrori bae,gak masalah tetap anies,0
2023-05-06T12:26:28Z,Mahdani Arsyat,Surve gak jelas mengambil sampel 1200 orang  berapa persen dari rakyat Indonesia,0
2023-05-06T12:11:32Z,Angle Sight,"Semoga next Presiden sesuai hasil survei utk kelanjutan pak Jokowi. Jgn taruhkan negara ini dgn perubahan yg gak jelas. Ganjar atau Prabowo is oke, tp dari cara komuunikasi pak Ganjar lebih baik.",0
2023-05-06T12:04:06Z,Yudi Al saidi,Kalah tetap saja kalah anis,0
2023-05-06T12:02:01Z,Imam Supardi,Tukang survew pakai metode apa? Menurutku tukang survei bohong abal2 yg pnting dibayar mahal padahal nyatany dilapangan yg obyektif rakyat itu hampir 90 persen memilih Anies Baswedan no.2 Prabowo dn Ganjar no buncit tapi dlm survie abal3justru Ganjar no 1 itulah bohongny survie jd bohong trs2opo gk dosa rakyat itu ingin perubahan jd anieslah presidenny segera insyap ya tukang survie nipu3gitu rakyat udah cerdas gk percaya pada survie abal3mu itu persis big data ny pada Luhut dulu rakyat minta perpanjangan Jokowi 3 periode itu big data abal3juga oke,0
2023-05-06T11:56:08Z,Ramli Fadly,Mahfud MD cawapres di pasangkan ke siapa saja pasti pas,0
2023-05-06T11:54:49Z,Ramli Fadly,Cak Imin pasti menang mgaur,0
2023-05-06T11:51:17Z,Ramli Fadly,Pemilih Anis adalah 20 % adalah kelompok Islam garis keras dan hanya 5% nasional,0
2023-05-06T11:50:09Z,Damin Pati,ganjar RI 1,0
2023-05-06T11:26:44Z,The Kampret,Mending surxey partai yg banyak koroptornya,0
2023-05-06T11:26:38Z,Wira Sumbawa,"Begini koment org Luarnegeri: pemilu di Amerika dn negara2 lain, bebrapa jam baru tau hasil, pemilu di indonesia pemungutan suara blum di lakukan tp pemenang nya sdh tau.",0
2023-05-06T11:16:13Z,Shupar Jhon,"Ketiga capres ini ingat,,,siap menjadi capres dan harus siap tidak menjadi capres.",0
2023-05-06T10:54:48Z,barbosa imran,"Anis kalau jadi presiden korupsi 10 tahun sebelum nya akan dibongkar mafia ketakutan, maka nya buzzer dibayar buat menjelekan anies",0
2023-05-06T10:49:46Z,Nur asisah Utami putri,Bisasany itu yg terendah surveinya menang😂😂😂😂😂😂😂😂😂😂😂😂😂,0
2023-05-06T10:37:16Z,Ridwan m. saleh,Belum Apa Sudah Narasinya Mengada Ada Surfy pesanan la Surfy Curang Surfy Timseslaa..😂😂😂 itu Tanda tanda Tidak mengakui Kekalahan..,0
2023-05-06T10:21:13Z,Greg Wood,"Bloon2 bgt yg muja/hujat.<br>Wong ketiganya bestie.<br>Kalah menang, ketiga kubu tetap kompak bagi2 jatah jabatan.<br>Seperti biasa.<br><br>Tinggal rakyat tuuolol yg baku bacot demi jilat junjungan masing2🤣<br><br>Gw tetap golput.<br>Gak ada yg berhak larang gw golput, mengingat pilpres yg lalu para kontestan auto teletabies semua.<br>Ga guna bgt milih golongan mereka lagiii mereka lagi😂😂",0
2023-05-06T10:13:13Z,Hari Wahyudiono,"2024 rakyat gak percaya survey, rakyat dah pinter, survey dapat dibeli, survey membohongi rakyat untuk mengarahkan calon tertentu",0
2023-05-06T10:05:13Z,Agus Salim,"Soal survei silakan , tapi yg paling penting pada saat hari coblos tangan rakyat ke nama pak Anies Baswedan sehingga 2024 presiden nya Anies Baswedan.",0
2023-05-06T08:29:27Z,ahmad sumedi,Anies Baswedan lebih di kenal...salam dari kota Pagaralam Sumatera Selatan,0
2023-05-06T08:19:17Z,GILA MAKAN,Kang survey panen..uhuuyy 🎉,0
2023-05-06T08:00:13Z,David Nonong,Masyarakat bukan mau nya perubahan tp ahy tak laku tuk capres bang,0
2023-05-06T07:45:31Z,Syamsu RizalA,Abal2 x GK ya,0
2023-05-06T07:35:38Z,Wanto Tabib,"Lembaga survei sudah menjadi pelacur fulus, memenangkan yang bayar",0
2023-05-06T07:30:39Z,mimiah,Servei ini ini menggunakan berapa suara masak yang di servei cuma 100.orang masak bisa mewakili 2 juta orang Indonesia,0
2023-05-06T07:20:46Z,Chartier 8076,"Indonesia lebih baik tanpa lembaga survey...mereka dengan tdk langsung menggiring opini publik...jelas rakyat pengen perubahan,yaitu antara Prabowo dan Anis",0
2023-05-06T07:08:13Z,Hello Yey,"Anis tdk akan Bakalan jadi president org yaman kok mau jadi president di indonesia,  hanya kadrun yg akan milih....",0
2023-05-06T07:05:01Z,tony Suede,Indikator rakyat ingin perubahan  bisa dilihat jika capres turun kebawah. 1. Sudah dipastikan Anies yang dielu-elukan rakyat . 2. Hasil polling Anies paling atas.,0
2023-05-06T07:01:06Z,nonblok45,Surveyor bayar or pasti unggul,0
2023-05-06T06:56:11Z,MTH dotcom,"Bukannya si kadrun 15%..??<br>Ya udah lah, kenapa enggak pemberitaan punya si paloh ini kasih paparan elektabilitas si kadrun jadi 100% aja.. 😂😂",0
2023-05-06T06:51:33Z,HERI SETIAWAN,Ganjar yes,1
2023-05-06T06:47:00Z,Pakdhe Parno,Surve juga jadi acuan,0
2023-05-06T06:44:45Z,Just Opini,Kata Nurden H 🧔Airlangga jadi capres.. Eee  yatanya wapres👍jadi wapres pun elextabilitas Airlangga mines Dibawah cawapres lainya✌️Gimana mau nyapres.. wapres aja mines,0
2023-05-06T06:42:46Z,Mayani,"Soal poling, org bilang gk masuk akal. Waktu pilgub jateng surve dari yuniarto sangat bohong. Ganjar bisa mleset sangat banyk. Ganjar poling 70,5 % sudirman 13 % semua mleset dangat jauh. Gk masuk akal. Menurut saya juga gk masuk akal surve, cuma tanya 1.200 org, kok bisa wakili 200 jt org?. Kn gk masuk akal. Saya gk percaya surve, dri dulu tdk ada yg pas itu surve. Konon surve tergantung yg byr.",0
2023-05-06T06:34:25Z,suhartini yunus,Kami yakin  Pa Anis lah yang didukung seluruh Rakyat Ind utk menjadi Presiden 2024 .Tdk terpengaruh dg setori. Semoga Allah mengabulkan harapan Rakyat Ind utk menjadikan Pa Anis Presiden. Aamiin yra,0
2023-05-08T14:52:59Z,ATHARAUF ELVAN PRADIPTA,"Seluruh rakyat yg mana,,itu cuma kelompoknya saja,itu itu saja",0
2023-05-06T06:30:46Z,Gatup Salah,Salah makan paling sakit perut. <br>tapi salah pilih presiden rakyat bisa sakit seumur hidup.. anies presiden RI 2024 mantap jiwa,0
2023-05-06T06:24:09Z,ANC Najmi,Lembaga Survey taik kucing itu,0
2023-05-06T06:23:15Z,ANC Najmi,Saya lihat Hasil Poling YouTuber Refli Harun : sampling 131 rb :<br>1. Prabowo Subianto.     7  %<br>2. Ganjar Pranowo.         9  %<br>3. Anies Baswedan.      84  %,0
2023-05-06T06:18:17Z,Si La,Pak ngajar dan pak Bowo 2024.,0
2023-05-06T05:22:47Z,Sarna Brebes,tetap pa ganjar,0
2023-05-06T05:16:36Z,N G,❤4n135❤,0
2023-05-06T05:10:20Z,Jack Muniham,PRABOWO - ANIS,0
2023-05-06T04:51:46Z,Sumanta Manta,Ganjar Top Markotop..,0
2023-05-06T04:51:18Z,Sumanta Manta,Demokrat mengakui Pak Jokowi Baik..,0
2023-05-06T04:50:19Z,Sumanta Manta,Jgn2 Perubahannya seperti Zaman SBY..melahirkan Koruptor 2 Ulung..di Zamannya..,0
2023-05-06T04:48:55Z,Sumanta Manta,"Emangnye sdh pernah menjabat apa si AHY..,dan Perubahsn Seperti apa perubahannya..,Apa saja yg mau di rubah...",0
2023-05-06T04:46:06Z,Sumanta Manta,"PilPres..2024,Jgn ada Kampanye men jelek2an Calon..,Tapi Berdasarkan Prestasi kerja yg sudah Mereka Emban untyk Negara dan Bangsa...,Bukan Black Campaigne",0
2023-05-06T04:43:58Z,Sumanta Manta,"Jgn sampe PilPres seperti Pilkada Jakarta..,Suasananya mencekam karena ada Calon Pilkada yg mendukung Ormas Terlarang...",0
2023-05-06T04:41:14Z,Sumanta Manta,Ganjar Mantep..,0
2023-05-06T04:36:46Z,Sumanta Manta,Mas Burhan Paling Top..,0
2023-05-06T04:36:06Z,Sumanta Manta,Ganjar-Machfud,0
2023-05-06T04:29:12Z,Tiger Vega,Tak apa pak anis di urutan no 3.<br>Insaallah sejarah terulang lagi.ingat saat pemilihan gubernur juga pak anis terendah.tapi bisa menang....<br>Sampai2 pendukung PDI dan ahok.dendamnya sampai sekarang.karna sudah habis dana banyak...🤣🤣🤣🤣,1
2023-05-06T04:20:13Z,Aim Sujana,"Survey kepuasan lakukan setelah 2024,, baru jujur,,",0
2023-05-06T04:16:29Z,Aim Sujana,"Keyakinan survey 10%, krna siapa yang bayar dia yg di munculkan😅",0
2023-05-06T04:16:13Z,Rayan Bahrul,"Survai byrn kok diprcya,  coba berni jujjuran,  dpt berpa milyar tuh lmbga survai dari hsil memjng ganjer dan wowo dipuncak. <br><br>Nyatanya rakyt gk sudi lgi dipimpin petugas partai dan komplotan besar yg sllu menghmbat capres yg dibenci jokowi. <br><br>Umat islam harus pilih yg bkn dari PDIP juga bkn lingkran komplotan pengganggu demokrasi.",0
2023-05-06T04:01:49Z,muhammad Nur Syams,Insya allah Anies Rasyid Baswedan presiden kita 2024,0
2023-05-06T03:54:35Z,Noldy auna,Anies Baswedan Ok,0
2023-05-06T03:46:17Z,Muji Ono,Pak ganjar nanti kalau udah jd persiden tolong jadikan pak basuki mentri lagi ya👍👍👍,0
2023-05-06T03:44:14Z,Eliandi Tjung,GANJAR PRANOWO RI 1👍👍👍👍,0
2023-05-06T03:43:52Z,Ridwan Kholil,ANIES TETAP TERBAIK...!!!Pilihan RAKYAT bukan pilihan survey,0
2023-05-06T03:40:21Z,Purabaya Bambang,BILA .... masih bisa memilih Capres Pribumi Asli .... yg jiwanya Orisinil demi persatuan  NKRI   kenapa pilih Capres Pribumi &quot; KW &quot; .... dgn politik Identitasnya ...,0
2023-05-06T03:37:44Z,Tamim tamim,Surve bayaran ya itulah segala bisa di atur tergantung uang,0
2023-05-06T03:32:55Z,Raja Usman,"Perempuan bicara, dukung anies, ulama, juga anies, generasi muda juga anies, tapi ko suevey memenangkan ganjar, ada apa ini? Apa methodenya salah atau tukang survey nya oragan atau disponsori.",0
2023-05-06T03:27:25Z,eduard erwin,Kalau perwakilan Partai Demokrat ngomong mendadak telinga ku tertutup😂<br>Partai keluarga,0
2023-05-06T03:20:58Z,arsyah saputra,Selama metro masih independent saya pribadi masih menghargai dan salut....semoga selalu memberikan acara 2 yang berkualitas.,0
2023-05-06T03:16:39Z,Mahir rini,Aku nggak pernah percaya hasil survey apalagi yg di keluarkan oleh lembaga survei yang asli itu survey rakyat karna TDK membutuhkan dana untuk menentukan elektabilitas.,0
2023-05-06T03:10:31Z,Maher Rani,Para Kadrun sudah masuk semua ke Channel Metro Tv😂 Kasian kadrun tidak mampu konsisten.,1
2023-05-06T03:10:22Z,Adefajar Fajar,Ya iyalah lha wong PDI P punya semua elemen yang ada di negeri ini.. seandainya capres nya puan pun Bkln unggul di survei walaupun di lapangan nya 90% g suka dia... PDI P cuma tinggal gerakin media aja bikin rakyat Indonesia bingung 😅😅😅,0
2023-05-06T03:05:55Z,Alexa abraham,Menurut kalian formasi mana yang terbaik:<br>          <br>                              👇<br><br>1. Prabowo Subianto - Mahfud Md<br>2. Ganjar Pranowo - Puan Maharani<br>3. Anis rb - Agus H<br>4. Airlangga - Imin<br>???,0
2023-05-06T02:47:04Z,Siti Rahmi,Kenapa surveyor tidak masukin Mahfud Md.,0
2023-05-06T02:46:41Z,Sari Eco Presto,Para penjual kecap....<br>Dagangannya no.1<br>😅🤟🐪🐪🐪<br>Salam gold food🤟🐪🐪🐪,0
2023-05-06T02:38:37Z,DOA IBU,Ibarat semut di mna ada mkanan di situ lah dia berkurumun,0
2023-05-06T02:35:51Z,Herman M nur,Ganjar mahpud md..( gama) pasangan yg rakyat harapan pdi p akan jd pemenang lagi 2024,0
2023-05-06T02:31:09Z,Ernawati 03,Prabowo yes,0
2023-05-06T02:29:48Z,Martin elimanafe,"Oh, jadi mau ada perubahan biar yg kaya makin kaya kan? Wah lucu ya, konsep demokrat. Makanya ind susah maju ya begini ni. Kini pak jokowi sdh punya cara tepat utkkemajuan nkrimalah mau dirubah biar indnesia punya korup.",0
2023-05-06T02:27:21Z,AMANG hardie,"Kami pendukung Anies Rasyid Baswedan kalem aja tuh dg hasil survey emang gw pikirin, bismillah Anies Rasyid Baswedan siap bertarung di pilpres 2024 dan biidznillah menang satu putaran menjadi RI 1 kami akan buktikan di TPS",0
2023-05-06T02:20:03Z,Nawir Munawir,"Capres  prapbowo dn ganjar  brsaing ketat di urutan 1 dn 2 !! ,hanya anis badwedan yg kokoh di urutaN ke 3 hahahaaa",0
2023-05-06T02:15:07Z,Mr 4rb1,"hei burhan, itu survey nya di mana? coba buat polling secara terbuka di twitter dan medsos lainnya. ayo berani gak? saya gak percaya hasil polling anda bung",0
2023-05-06T02:10:45Z,꧁༺ 7MeansLuck ༻꧂,"Mohon ingat, ANIES GAGAL MEMIMPIN JAKARTA, ANIES PRO ISLAM RADIKAL... JANGAN MAU DIBUTAKAN DENGAN KOMENAN KRONI2 ANIES. <br><br>SIAPAPUN PRESIDENNYA NANTI, JANGAN PERNAH BIARKAN ANIES JADI PRESIDEN.",1
2023-05-06T02:09:00Z,Alexander Ramdhan Ali,"Lembaga survei bayaran yang menipu rakyat, hasil poling CNBC  ganjar mendapatkan 16% dan prabowo 16 %.",0
2023-05-06T02:03:45Z,Hariyanto Bore,Survey raport merah gak percaya gw,0
2023-05-06T01:46:02Z,ELANG DUNIA KITA,Ganjar RI 1 2024,0
2023-05-06T01:44:40Z,Al alam,Rakyat hrs cerdas..jgn mudah ditipu..demi meraih kemenangan dan politik kotor..hanya anies lah yg jujur.religius.nasional.cerdar..dan banyak gagasan,0
2023-05-06T01:41:35Z,Al alam,Survie bisa dibeli,0
2023-05-06T01:35:23Z,zet a here,Prabowo lah njir jelas,0
2023-05-06T00:57:44Z,Jesmilatif,"Jangan dukung Ganjar gara dia piala dunia gak jadi di Indonesia ,,yg kita harus dukung Prabowo Subianto",0
2023-05-06T00:55:11Z,Anna Heryanti,"Aku koq gak yakin Anis no3, krn disekelilingku banyak yg move ke Anis Baswedan....ini lebih ke pada branding dan endorse ..tinggal kuat kuat an dana",0
2023-05-06T00:42:51Z,Manan Sidikk,Hoax gx nih bos...masa iya sih .....hhhhh,1
2023-05-06T00:36:30Z,cemong nakal,AMBIL HASIL POLING DI COMBERAN YAA,0
2023-05-06T00:30:39Z,Natsu,Prabowo mahfud auto win,0
2023-05-06T00:25:38Z,Sugriwanto Wanto,Kelompok pa 212 ko ga masuk cawapres ya 😀😀😀😀😀 kadrun kejang2 loo ntar,0
2023-05-06T00:24:29Z,Yudi 86,Terima kasih karena hasil survey akan mengikuti sesuai dengan pesanan dan uang yang masuk.<br>Para lembaga survey juga tidak bisa di pungkiri bahwa mereka juga nggk mau ngecek hasil beginian tanpa ada uang alias GRATIS.,10
2023-05-08T16:29:47Z,Yudi 86,@Anak Comel <br>Mau pilih / tidak memilih itu adalah hak pribadi setiap warga negara.,0
2023-05-08T16:17:20Z,Anak Comel,Saya tidak di survey.. Saya Pak Anis Yess.. Dan ada 100 teman saya juga tidak di survey tp siap pilih Pak Anis,0
2023-05-08T16:15:43Z,Anak Comel,Lembaga survey... Semoga di ampuni dosa dosanya.. Dan anak cucunya sehat sehat selalu...  Lembaga survey..???  Pingin ketawa aja,0
2023-05-06T16:58:10Z,put put,@Yudi 86 lu yg goblok coy..org menanggapi komentar pembuka status..bukan komentar lu dibawah..emang dia ada TAG bls komen lu..bahlul..lu yg harus pinter dikit bermain sosmed kalau menanggapi komen .mana balesan komen lu diatas..mana utk yg bawah..kalau mau ganti status..lu edit komen lu di awal..bukan nambahi komen dgn menjawab status sendiri,0
2023-05-06T16:54:16Z,Yudi 86,"@Fakhih Sukma <br>Mohon maaf ...simak baik&quot; di atas bahwa ada sebutan golput..jadi tidak memegang 1,2,3 pinter dikit ya.",0
2023-05-06T00:22:43Z,Yanah Yanah,Yang merusak bangsa ini adalah pembohongan pupblik..ngk malu malu nya cari uang hanya pandai berbohong.. Yang nanyak sebenarnya sudah paham siapa siapa yang mash punya harga diri untuk kemajuan bangsa ini.,0
2023-05-06T00:18:27Z,Komarudin Muhammad,"Suprvei kok dipercaya , Insonesia Nggak butuh Elektabilitas , Bukti nyata  dari Jokiwi dgn Ekekbilitas tinggi , tqpi bisanya cuma plonga plongo , lihat Hukum hancur , Demokrasi kacau , Papua bergejolak , Ekonomi nyungsep , Hutang aja yg naik ribuan Trilyun ...<br>Jgn Percaya Survei yg hanya cari makan ...",0
